作者は誰？,3,小学館,集英社,浅野いにお,久保帯人
「タコピー」とはどのような生物か？,1,タコと人間が融合したような姿をした謎の生物,イカとタコが融合したような姿をした謎の生物,異次元から現れた不気味な生物,人間と同じ姿をした生物
の主人公の名前は？,1,吉良吉影,松本竜二,安達裕子,田中太郎
「タコピーの原罪」が扱うテーマは何か?,4,タコの正体と生態に関する科学的な問題,タコピーと人間の共存問題,青春群像劇,暴力やいじめ、社会問題など深いテーマ
タコピーが初めて現れたのは、どの作品か？,2,鋼の錬金術師,鬼滅の刃,進撃の巨人,ハンターハンター
タコピーの得意料理は何か？,1,唐揚げ,寿司,天ぷら,焼肉
タコピーの特徴的な見た目のパーツはどこか？,3,目,口,鼻,耳
タコピーが住んでいる町の名前は？,2,魔界都市ディス,仙界村,人間界都市ゴシック,天狗の里
タコピーの体にある傷の数は？,4,7つ,1つ,3つ,5つ
タコピーの好きな食べ物は？,3,焼き芋,トマト,バナナ,林檎
タコピーはどのような言葉をよく使うか？,2,「まじかよ」,「ヤバいですね」,「そうですね」,「わかりました」
タコピーが最初に友達になった人物は？,4,山田太郎,鈴木一郎,佐藤花子,村田雷太
タコピーが最も恐れているものは？,1,炎,水,光,暗闇
タコピーの好きな音楽ジャンルは何か？,3,クラシック,ロック,ジャズ,ポップ
タコピーが最も尊敬している人物は？,2,先生,母親,親友,父親
物語の舞台となっているのはどの季節か？,4,春,夏,秋,冬
タコピーの一番の趣味は何か？,1,読書,料理,スポーツ,映画鑑賞
タコピーが初めて人間と交流した場所はどこか？,3,学校,公園,図書館,病院
タコピーが最も苦手とするスポーツは何か？,2,サッカー,水泳,バスケットボール,ランニング
タコピーが最も感動した出来事は何か？,4,友達との出会い,初恋,家族との再会,自分の過去を知ること
タコピーが最初に訪れた都市はどこか？,1,東京,大阪,札幌,福岡
タコピーが最も尊敬する歴史上の人物は？,3,坂本龍馬,織田信長,夏目漱石,徳川家康
タコピーの最大の弱点は何か？,2,音,光,水,熱
タコピーが好きな映画のジャンルは？,4,アクション,ホラー,ロマンス,SF
タコピーが持つ特殊能力は？,1,透明化,飛行,超速力,テレパシー
タコピーが最も恐れる生き物は？,3,猫,犬,鳥,蛇
タコピーの最大の敵は？,2,政府,研究者,別の怪物,自然災害
タコピーが初めて泣いたのはいつか？,4,友達との別れ,恋人との別れ,家族との再会,自分の過去を知ったとき
タコピーが最も得意とする学問は何か？,1,数学,歴史,科学,文学
タコピーが一番好きな季節は？,2,春,秋,夏,冬
タコピーが最も苦手とする科目は何か？,3,英語,数学,美術,体育
タコピーが最も感銘を受けた書籍は？,1,ノルウェイの森,走れメロス,坊っちゃん,銀河鉄道の夜
タコピーが初めて友達と行った場所は？,4,映画館,遊園地,図書館,水族館
タコピーが一番苦手とする食べ物は？,2,カレー,ピーマン,チョコレート,リンゴ
タコピーが初めて恋をしたのは誰か？,3,同級生,教師,近所の少女,親友
タコピーが初めて体験したアクティビティは？,1,キャンプ,水泳,自転車,登山
タコピーのモットーは何か？,4,「前に進む」,「決して諦めない」,「常に学ぶ」,「自分自身であること」
タコピーが最も好きな色は？,2,青,緑,赤,黄色
タコピーが最も嫌いな音は？,3,雷,車のクラクション,ドリルの音,ガラスの割れる音
タコピーが最も心を許す人物は？,1,親友,恋人,家族,先生
タコピーが最初に習得した技術は何か？,4,料理,絵を描くこと,楽器を演奏すること,コンピュータープログラミング
タコピーの最大の願いは何か？,1,世界平和,個人の自由,家族との再会,理解されること
タコピーが最も好きな飲み物は？,2,コーヒー,紅茶,ジュース,ミルク
タコピーが最も苦手とする天気は？,3,雨,晴れ,雪,風
タコピーが最も楽しむ趣味は？,4,ガーデニング,写真,料理,パズル
タコピーが最も好きな動物は？,1,犬,猫,鳥,魚
タコピーが最も得意なスポーツは？,2,テニス,バドミントン,サッカー,バスケットボール
タコピーが最も感動した映画は何か？,3,君の名は,千と千尋の神隠し,天気の子,風立ちぬ
タコピーが最も恐れる自然現象は？,4,地震,台風,津波,火山噴火
タコピーの一番の願望は？,1,友情,恋愛,成功,冒険
